2015/8/26
State  Region   Order Date   Shape Code  Material Code  radius   height   color  Customer Number  First Name   Last Name  Address
IL North 2015/1/2 o l 18.9 20.3 Indigo A05-727025  Rory Robinson  600 W Madison, Chicago, Il 606612406
IL North 2015/6/12 y l 7.2 8.2 Orange M15-431767  Kimberley Runge  104, 18 Veterans Drive, Harrisburg, Il 629463320
IL North 2015/7/12 o o 4.2 4.3 Indigo M15-289353  Darrin Salzman  2450 Lake Shore Dr, Woodstock, Il 600986911
IL North 2015/2/11 p o 35.7 -1 Orange M30-905966  Tina Smiley  4631 S Ashland Ave, Chicago, Il 606093252
IL North 2015/4/28 p c 34.5 -1 Indigo M30-278166  Elaine Walker  600 W Madison St, 10Th Fl Oarc-Pco, Chicago, Il 606612406
IL North 2015/1/30 y o 1 1 Yellow A05-324272  Marilyn Zavoskey-Davis  600 West Madison Street, Dpb 3Rd Floor, Chicago, Il 606612406
IN North 2015/4/27 y o 15.9 21 Red A05-430789  Robert Bennett  2300 N Green River Rd, Evansville, In 477151404
IN North 2015/8/14 y o 25.1 26.4 Yellow A05-361843  Kenneth Corder  3700 Blackiston Blvd, New Albany, In 471508508
IN North 2015/5/23 o l 10.8 11.9 Violet U02-406207  Virgen Gonzalez  2122 Lincolnway Ct, Fort Wayne, In 468192139
IN North 2015/3/10 o l 12.2 13.3 Red M15-341924  Gwendolyn Smith-Leak  117 S Scatterfield Rd, Anderson, In 460123104
IN North 2015/2/12 o l 23.2 31.5 Yellow A05-701054  Agnes Taylor  2300 N Green River Rd, Evansville, In 477151404
IN North 2015/7/13 o c 19.9 20.1 Blue M15-621662  Sharon Warner  6511 Brotherhood Way, Fort Wayne, In 468254299
MA North 2015/3/1 p o 27.8 -1 Yellow M15-387970  Brian Cronin  198 Columbia Road, Hanover, Ma 23392380
MA North 2015/8/27 p l 34 -1 Blue M30-344698  Sara Gogan  Bldg B, 259 North Street, Hyannis, Ma 26013834
MA North 2015/6/27 y o 22.7 27.3 Green M15-287144  Leanne Graney  Suite 210N, 1250 Hancock Street, Quincy, Ma 21694331
MA North 2015/1/23 p l 17.5 -1 Blue A05-870383  Heidi Lamb  4238 Washington St, Roslindale, Ma 21312517
MA North 2015/7/14 p c 24.4 -1 Blue M30-653430  Carla Medeiros  One Edgewater Drive, Norwood, Ma 20624674
MA North 2015/5/12 o c 16 16.8 Blue A05-321275  Monica Ramirez  10Th Floor, One Bowdoin Square, Boston, Ma 21142927
MA North 2015/3/8 y l 3.8 4.2 Orange M30-587241  Michelle Soohoo  Rm 148, 10 Causeway St, Boston, Ma 22221047
MA North 2015/2/2 p c 23.8 -1 Red M15-346382  Alex Valdez  Suite 300, 151 Warren St, Lowell, Ma 18522647
MA North 2015/2/26 o l 17.2 20 Violet M15-704874  Laurie Zastrow  210N, 1250 Hancock St, Quincy, Ma 21694331
ME North 2015/1/18 y l 6.1 6.1 Yellow M30-807319  Lucille Craib  District Office, 231 A Park Street, Rockland, Me 48412127
ME North 2015/1/15 y o 29.1 29.9 Green M15-448090  Justin Groshon  Suite 1450, 110 Main St, Saco, Me 40723517
ME North 2015/7/9 o l 6.4 8.8 Yellow M15-450371  Lori Lancaster  Ste 150, 550 Forest Avenue, Portland, Me 41011505
ME North 2015/2/1 o o 35.9 46.4 Orange M30-946048  David Mahoney  Federal Bldg Rm 208, 202 Harlow St, Bangor, Me 44014901
MI North 2015/7/11 y l 27.8 30.2 Yellow A05-637900  Steven Calley  Suite 100, 2163 University Park Dr, Okemos, Mi 488643977
MI North 2015/6/26 o o 24.6 31.2 Yellow A05-552010  Kerry Hart  Ste 200, 234 W Louis Glick Hwy, Jackson, Mi 492011326
MI North 2015/7/15 o c 17.3 18.7 Violet M30-679792  Michael Kennedy  34010 Plymouth Rd, Livonia, Mi 481501512
MI North 2015/1/11 o o 7.6 7.8 Red M15-637977  Kevin Lacrosse  Room 1055, 477 Michigan Ave, Detroit, Mi 482262554
MI North 2015/7/30 o o 34.6 35.8 Green M30-606952  Billy Lopez  60 E. Grand, Highland Park, Mi 482033102
MI North 2015/6/21 y l 6.3 7.7 Orange M30-842629  Jacqueline Mathies  719 Griswold St, Ste 300, Detroit, Mi 482263321
MI North 2015/6/7 o o 14.9 16.5 Violet A05-920312  Carin Mcdonald  2518 Capital Ave Sw, Battle Creek, Mi 490154188
MI North 2015/3/3 y o 4 4.2 Green A05-484595  Nancy Mckee-Marshall  111 N 4Th Ave, Alpena, Mi 497072455
MI North 2015/1/30 y c 6.5 9.5 Violet U02-789984  Jennifer Redd  4405 S Baldwin Road, Suite A, Orion, Mi 483592164
MI North 2015/4/15 p l 4.5 -1 Blue U02-929585  Lashaundre Rice  2021 W Caroenter Road, Flint, Mi 485051974
MI North 2015/4/14 p o 12.6 -1 Green M15-368613  Shelly Rickelmann  2Nd Floor, 19853 W Outer Drive, Dearborn, Mi 481242066
MI North 2015/1/9 y o 26.6 30.9 Indigo A05-352872  Diana Schmidt  1280 Pontiac Road, Pontiac, Mi 483402238
MI North 2015/1/14 p l 27.2 -1 Green A05-758319  Jodi Taylor  1300 S Telegraph Rd, Monroe, Mi 481615521
MI North 2015/3/16 o o 24.1 27.2 Orange A05-307194  Allison Watkins  Ste 200, 4202 Collins Rd, Lansing, Mi 489105894
MN North 2015/6/20 p l 28.7 -1 Violet M15-659073  Dorothy Briscoe  250 Marquette Ave Ste 300, Minneapolis, Mn 554012340
MN North 2015/3/30 o l 27.5 33.4 Blue A05-535920  Michael Johnson  Room 1550, 12 Civic Center Plaza, Mankato, Mn 560017782
MN North 2015/3/5 o o 1.1 1.1 Violet A05-813545  Tanyele Kajer  Suite 100, 3800 Veterans Dr, Saint Cloud, Mn 563033070
MN North 2015/1/5 y l 4.9 5.1 Green A05-908277  Gregory Westbrook  Ste 100, 6161 American Blvd, Bloomington, Mn 554381288
NH North 2015/8/3 p l 23.6 -1 Indigo M30-510482  Helia Pixos  34 Mechanic St, Keene, Nh 34313421
NH North 2015/8/2 y o 29.3 30.3 Orange A05-967032  Charles Short  175 Amherst St, Nashua, Nh 30641368
NJ North 2015/8/9 o l 15.5 18.4 Blue M15-634935  Peg Dimovski  Ste 401, 160 Pehle Ave, Saddle Brook, Nj 76635227
NJ North 2015/7/11 y l 34.6 41.1 Indigo M30-494286  Oscar Ernst-Jr  1350 Doughty Rd, Egg Harbor Township, Nj 82345636
NJ North 2015/2/16 y c 12.6 16.2 Orange A05-654328  Daniel Gilbertson  51 Charles 111 Drive, Glassboro, Nj 80280000
NJ North 2015/8/9 y l 18.7 21.2 Blue A05-587556  Richard Heyniger  Halsted Commons, 15 33 Halsted St, E Orange, Nj 70182239
NJ North 2015/6/20 y o 27.4 33.5 Indigo M30-799702  Joanne Mcarthur  29 Davenport St, Somerville, Nj 88762101
NJ North 2015/7/28 o l 30.4 32.8 Blue U02-480601  Patricia Mcmillan  935 Allwood Road, Clifton, Nj 70121988
NJ North 2015/5/27 o l 35.7 36.9 Blue A05-339656  James Wallace  1046 Route 47 S, Rio Grande, Nj 82421506
NJ North 2015/1/25 o c 15.9 22 Blue A05-800345  Miriam Zawadzki  754 State Route 18, 2Nd Fl Ssa, East Brunswick, Nj 88164909
NY North 2015/7/3 p l 12.4 -1 Orange A05-437317  Dawn Phillips  8Th Floor, One Broadway Center, Schenectady, Ny 123052533
NY North 2015/2/9 y l 3 3.3 Red A05-572087  David Quintanilla  2Nd Floor, 820 Concourse Village West, Bronx, Ny 104513637
NY North 2015/4/5 p l 23.2 -1 Blue A05-266072  Betsy Reyes  4Th Floor, One Jamaica Ctr Plz, Jamaica, Ny 114323862
NY North 2015/1/8 o c 20 24.3 Indigo U02-626467  Rodney Ridley  26 Federal Plz, Rm 4020, New York, Ny 102780004
NY North 2015/4/4 p l 34.5 -1 Red U02-483417  Randy Rivet  Ste 101, 500 Federal Street, Troy, Ny 121802832
NY North 2015/3/27 o l 16.6 17.7 Violet A05-709087  Rosa Rodriguez  1111 Myrtle Avenue, Brooklyn, Ny 112065907
NY North 2015/5/23 y l 33.9 34.3 Yellow A05-784377  Laura Rogers  1510 Hylan Blvd, Staten Island, Ny 103051938
NY North 2015/7/3 p o 3.2 -1 Blue U02-647845  Tiffany Secreti  156 Bellew Ave South, Watertown, Ny 136012389
NY North 2015/8/8 p l 26.8 -1 Orange M30-841050  Suzanne Vetrano  13850 Barclay Ave, Flushing, Ny 113552554
OH North 2015/1/11 o o 24 25.3 Green A05-390736  Paul Benson  252 Venture Place, Lancaster, Oh 431308405
OH North 2015/4/4 p o 16 -1 Indigo A05-393868  James Bitzer  Room 209 Federal Bldg, 200 W Second Street, Dayton, Oh 454021443
OH North 2015/4/27 p l 26.4 -1 Green U02-971140  Jeanne Buzek  Ste 500, 14650 Detroit Ave, Lakewood, Oh 441074271
OH North 2015/8/30 y l 24.7 24.8 Orange M15-597256  Lissette Degrandis  5Th Floor, 1660 West Second Street, Cleveland, Oh 441131454
OH North 2015/7/11 p l 33.6 -1 Yellow A05-520754  Christine Desalle  252 Wayne St, Sandusky, Oh 448702614
OH North 2015/6/6 o l 3.4 3.7 Blue A05-529811  Adam Feltes  444 Enterprise Parkway, Ravenna, Oh 442668059
OH North 2015/1/21 o c 18.6 20.6 Green M30-710612  Tracey Griggs  4127 Westbourne Blvd, Copley, Oh 443212818
OH North 2015/8/1 p o 34.7 -1 Orange U02-637235  Catherine Hebbeler  Suite 2100, 312 Elm Street, Cincinnati, Oh 452022767
OH North 2015/8/21 p l 28.4 -1 Yellow U02-995439  Brenda Heuer  1287 S Trimble Road, Mansfield, Oh 449072665
OH North 2015/3/31 o l 26.6 29 Orange M30-363089  Maya Justice  125 Derby Downs Rd, Newark, Oh 430553303
OH North 2015/1/22 p c 27.9 -1 Violet A05-336988  Margaret Mcguire  743A East State Street, Athens, Oh 457012157
OH North 2015/2/5 o c 9 9.8 Red U02-284265  Judy Park  4035 N Jefferson St, Medina, Oh 442565622
OH North 2015/8/3 o c 30.9 36.9 Yellow M30-323190  Jamar Shackelford  6553 Winford Ave, Hamilton, Oh 450110548
OH North 2015/2/11 o l 12.8 14.8 Green M15-735166  Janet Smith  14650 Detroit Ave Ste 500, Lakewood, Oh 441074271
OH North 2015/7/25 y l 23 26.4 Violet M15-702897  Joan Tanner  Rm 101, 7344 Pearl Road, Middleburg Hts, Oh 441309601
OH North 2015/4/10 o l 34.3 86.2 Indigo U02-684374  Jeri Wenzel  6553 Winford Ave, Hamilton, Oh 450110548
RI North 2015/5/12 o l 16.9 18.3 Orange M15-763274  Michael Ceprano  Pavilion Plaza, 2168 Diamond Hill Rd, Woonsocket, Ri 28951772
RI North 2015/8/11 p l 25.5 -1 Indigo M15-452798  Phyllis Lefoley  Rm 318, 380 Westminster Street, Providence, Ri 29033240
VT North 2015/1/22 y c 25.8 37.3 Cyberspace A05-536616  Barbara Mcguire  330 Asa Bloomer Bldg, 88 Merchants Row, Rutland, Vt 57013449
CT North 2015/3/2 o l 12.1 14.5 Red M30-864289  Thomas Bartlett  Rm 415, 150 Court St, New Haven, Ct 651020220
CT North 2015/6/30 o l 10.9 11.6 Violet A05-261402  Elnora Carroll  22Nd Flr Ct Financial, 157 Church Street, New Haven, Ct 651021000
CT North 2015/7/5 y c 8.7 29.4 Indigo U02-849346  Frank Ramos  131 West Street, Danbury, Ct 681063760
DE North 2015/1/10 o l 10.1 10.6 Blue U02-764302  Sherita Deal  500 W Loockerman St Ste 100, Dover, De 199043295
IA North 2015/5/29 y o 27.7 33.1 Yellow M30-897182  Jody Franke  625 Village Green Dr Sw, Mason City, Ia 504017355
IA North 2015/5/12 p o 16.9 -1 Blue U02-405684  Cynthia Hedge  Ste A, 2429 Northgate Street, Ottumwa, Ia 525011117
IL North 2015/6/7 p o 14.9 -1 Red A05-473050  Niki Alvarado  250 W Cherry St, Carbondale, Il 629012856
IL North 2015/1/28 o c 10 11.3 Green M30-670664  Brenda Avitan  2116 Green Bay Rd, Evanston, Il 602013026
IL North 2015/3/4 y o 21.6 23.5 Blue U02-337967  Jamie Barton  Ste 1500, 200 W Adams, Chicago, Il 606065228
IL North 2015/8/21 o c 20.4 22.6 Yellow M30-389243  Gregory Bieller  207 N Williamsburg Drive, Bloomington, Il 617047705
IL North 2015/8/31 y o 9.2 11.1 Blue M30-280320  Joseph Brice  6338 S Cottage Grove Ave, Chicago, Il 606373520
IL North 2015/6/25 y c 33.2 33.4 Red A05-684294  Matthew Eisenhauer  Rm 104, 250 W Cherry St, Carbondale, Il 629012856
IL North 2015/4/2 o l 35 35.7 Yellow A05-355122  Anita Evans  1005 Factory Outlet Dr, West Frankfort, Il 628964178
IL North 2015/8/9 p c 9.3 -1 Indigo U02-737559  Denise Faulkner  4631 S Ashland Ave, Chicago, Il 606093252
IL North 2015/6/4 p c 21 -1 Red A05-938533  Berenice Guzman  230 N Mannheim Rd, Hillside, Il 601621835
IL North 2015/7/24 p o 13.7 -1 Yellow A05-253003  Pablo Lomas  600 W Madison St, Chicago, Il 606612406
IL North 2015/4/6 o l 30 35.1 Red U02-250498  Vela Marshall  5130 W North Ave, Chicago, Il 606394447
IL North 2015/4/2 y c 19.4 20.1 Red U02-565332  Chris Montgomery  Ste 2, 1207 Network Ctr Bvd, Effingham, Il 624014632
IL North 2015/4/4 o c 33.9 44.4 Indigo A05-788362  Rose Mosley  Hwssc, 600 W Madison St, Chicago, Il 606612406
IL North 2015/1/16 p l 14.8 -1 Red U02-622784  Connie Parish  1325 N Lake St, Aurora, Il 605062409
IL North 2015/8/26 p c 32.4 -1 Yellow U02-953361  William Pope  Ste 400, 9715 S Cottage Grove Ave, Chicago, Il 606281510
IL North 2015/8/5 o l 33.8 34.9 Blue A05-288834  Linda Richardson  Arc/Pco, 600 West Madison St 10Th Fl, Chicago, Il 606612406
IL North 2015/8/27 p o 29.7 -1 Violet M30-768796  Richard Ross  104 S Halsted St, Chicago Heights, Il 604111256
IL North 2015/2/28 o c 4.4 4.7 Yellow U02-620906  Mary Sauber  230 W Lake St, Bloomingdale, Il 601081038
IL North 2015/2/18 p c 26.3 -1 Red M30-599408  Santita Soler  3260 W Fullerton Ave, Chicago, Il 606472563
IL North 2015/1/4 p o 22.8 -1 Blue M15-923278  Gary Taylor  2060 Windish Drive, Galesburg, Il 614019773
IL North 2015/7/24 y l 22.6 31.1 Violet M15-866354  Norma Velazquez  1233 W Adams, Chicago, Il 606072801
IN North 2015/5/23 p l 5.4 -1 Orange M15-430298  Jennifer Carpenter  Ste A, 808 South Lake Street, Gary, In 464032917
IN North 2015/6/3 o o 8.2 9.5 Yellow M30-328739  Silvia Feliciano  602 South Michigan Street, South Bend, In 466012412
IN North 2015/4/30 y l 32.1 43.8 Violet A05-475378  Anne Harris  515 W Patterson Drive, Bloomington, In 474034817
IN North 2015/7/23 o o 15.4 15.9 Orange M15-755002  Mona Harter  602 S Michigan St, South Bend, In 466012412
IN North 2015/5/22 p l 20 -1 Violet A05-355497  Lisa Hayes  1250 Eastport Centre Dr, Valparaiso, In 463832904
IN North 2015/8/31 o o 25.1 29.3 Green M15-434469  Jacquelyn Jones  400, 151 N Delaware Street, Indianapolis, In 462042510
IN North 2015/1/17 o c 25 33.7 Orange U02-609807  Catherine Kienitz  Ste 101, 233 E 84Th Drive, Merrillville, In 464106397
IN North 2015/2/17 y l 25.1 28.2 Red M15-729035  Kayci Merriwether  Rm 272, 101 Nw Martin Luther King Jr Blvd, Evansville, In 477081951
IN North 2015/5/9 p l 11.4 -1 Blue M15-848511  Scott Mesack  844 N Miller Ave, Marion, In 469522338
IN North 2015/7/10 y o 4.7 6 Violet A05-368888  Kimberly Nuet  Suite 101, 233 East 84Th Drive, Merrillville, In 464106397
IN North 2015/5/10 y c 23.7 23.7 Yellow A05-315599  Robert Simons  2122 Lincolnway Ct, Fort Wayne, In 468192139
IN North 2015/5/14 p c 34.9 -1 Indigo A05-838553  Larhonda Taylor  600 N Walnut, Muncie, In 473051453
MA North 2015/1/10 o c 13.6 15.9 Blue M15-900912  Lorena Ayala  70 Bond Street, Springfield, Ma 11043402
MA North 2015/3/12 o c 18 19 Blue A05-799012  Stephen Baran  Rm 148 0 Neill Bldg, 10 Causway Street, Boston, Ma 22221001
MA North 2015/6/23 p l 3.4 -1 Green M30-589998  Sharon Canavan  3Rd Floor Ste 301, 439 S Union Street, Lawrence, Ma 18432837
MA North 2015/3/18 y o 17.2 17.3 Indigo M15-657472  Christine Civiello  Ste 400, 99 High Street, Boston, Ma 21102342
MA North 2015/5/23 y c 30.3 43.8 Green M15-735364  Patricia Daigle  1 Bowdoin Square, Boston, Ma 21142927
MA North 2015/2/9 y c 24.3 27.5 Yellow M15-929074  Peter Finnegan  439 So Union St, Lawrence, Ma 18432837
MA North 2015/7/26 y o 33 44.8 Red M30-354884  Erin Genova  Rm 432, 10 Causeway Street, Boston, Ma 22221047
MA North 2015/6/8 y c 16.1 16.4 Yellow U02-433956  Peter Goulas  Room 432, 10 Causeway Street, Boston, Ma 22221047
MA North 2015/8/8 p c 19.5 -1 Orange U02-259638  Ronald Grzelak  200 High St, Holyoke, Ma 10406507
MA North 2015/1/18 y o 5.3 5.4 Blue U02-438130  Pedro Ruiz  881 Main Street, Fitchburg, Ma 14203057
MA North 2015/4/21 p o 8 -1 Orange M30-919238  Axel Ruiz-Torres  192 Commercial St, Malden, Ma 21486709
MA North 2015/3/6 p c 24.7 -1 Yellow A05-940446  Maureen Schofield  10Th Floor, One Bowdoin Sq, Boston, Ma 21142927
MA North 2015/3/16 y l 5.1 6.5 Green M15-591214  Michael Smith  51 Myrtle St, Worcester, Ma 16082027
MA North 2015/2/7 p c 9.7 -1 Green M30-425338  Thomas Stewart  140 Union Street, Lynn, Ma 19011336
MA North 2015/6/20 p c 6.9 -1 Green M30-290219  William Sullivan  Rm 2175, Jfk Federal Bldg, Boston, Ma 21030000
MA North 2015/5/16 y c 35.9 38.3 Indigo M15-917244  Amy Whelan  Room 2175, Rm 2175, Boston, Ma 22030000
ME North 2015/7/17 y l 19.9 22.6 Green M30-587771  Mary Franklin  Ste 600, One Portland Square, Portland, Me 41014059
MI North 2015/2/19 y c 14.6 21.9 Indigo M15-503816  Angela Baiz  1280 Pontiac Rd, Pontiac, Mi 483402238
MI North 2015/7/25 p l 14.7 -1 Blue M30-758852  San Barajas  26200 21 Mile Rd, Chesterfield, Mi 480513002
MI North 2015/5/7 p o 4.7 -1 Red M15-339746  Oussama Bazzi  10201 W Seven Mile Rd, Detroit, Mi 482211903
MI North 2015/2/8 p l 9.9 -1 Violet U02-241934  Robin Campbell  9324 Conant, Hamtramck, Mi 482123506
MI North 2015/4/17 y c 21.1 21.4 Blue A05-328130  Ramon Clark  Ste 500 Crown Ponite, 25900 Greenfield Road, Oak Park, Mi 482371292
MI North 2015/4/12 y o 14.2 15 Yellow A05-521561  Jessica Conroy  Ste 100, 2163 University Park Dr, Okemos, Mi 488643977
MI North 2015/3/9 y l 17.1 18.2 Indigo A05-641347  Alicia Currie-Bolden  34010 Plymouth Rd, Livonia, Mi 481501512
MI North 2015/8/26 y o 17 19.1 Red U02-869801  Carla Custer  4035 Sweeney Road, Mt Pleasant, Mi 488586631
MI North 2015/3/28 o o 30.7 31.4 Indigo M30-257168  Michael Laird  3971 Research Park Drive, Ann Arbor, Mi 481082281
MI North 2015/2/18 o o 14.9 19.2 Green U02-234607  Lisa Mccrary  10201 W Seven Mile Road, Detroit, Mi 482211903
MI North 2015/7/14 p c 9.6 -1 Indigo A05-426001  Jamesina Parker  23580 Orchard Lake Rd, Farmington Hills, Mi 483363241
MI North 2015/8/14 p c 13.7 -1 Indigo M15-718225  Dawn Parrish  2518 Capital Ave, Battle Creek, Mi 490154188
MI North 2015/7/14 y l 28.3 30.2 Violet A05-815328  Jaymie Petronzi  2021 W Carpenter Road, Flint, Mi 485051974
MI North 2015/8/31 y o 34.2 38.1 Yellow M15-519130  David Soto  3450 Biddle Ave, Wyandotte, Mi 481926205
MI North 2015/2/6 y l 11.9 11.9 Red M15-870105  Kenneth Tash  Rm 1550, 477 Michigan Avenue, Detroit, Mi 482262562
MN North 2015/8/11 p V 13.3 -1 Orange U02-361934  Patricia Bauer  2900 Hannah Ave Nw, Bemidji, Mn 566015641
MN North 2015/8/23 y l 23.9 28.3 Red M15-774305  Cynthia Cash  250 Marquette Ave Ste 300, Minneapolis, Mn 554012340
MN North 2015/2/24 y c 3 3 Green M15-882662  Ismail Mohamed  Ste 2, 1811 Chicago Avenue, Minneapolis, Mn 554042064
MN North 2015/5/14 p c 30.3 -1 Blue U02-687283  Sharon Rushford  Ste 701, 2633 Jefferson St, Alexandria, Mn 563084011
NH North 2015/3/3 o l 34.7 41.2 Red M30-520916  Cuong Do  Po Box 209, Portsmouth, Nh 38020209
NH North 2015/1/22 y o 8.1 10.3 Violet A05-552906  Angela Hubbard  Suite 201, 1 Wall St, Manchester, Nh 31011500
NH North 2015/1/20 y l 4.2 4.3 Yellow M30-611761  Daphne May  80 Daniel Street, Portsmouth, Nh 38013850
NH North 2015/2/13 o l 29 36.4 Violet A05-871719  Donna Wyskiel  Suite 303, 1750 Elm Street, Manchester, Nh 31042908
NJ North 2015/5/27 p o 24.7 -1 Blue M15-500740  Paul Devine  Ste 200, 2200 Route 10, Parsippany, Nj 70545305
NJ North 2015/7/23 y c 24.4 25.1 Red A05-421147  Maria Martin  Ste 100, 5 Executive Campus, Cherry Hill, Nj 80024107
NJ North 2015/8/21 o c 12.7 16.3 Blue M30-415794  Yomaira Minaya  325 West Side Avenue, Jersey City, Nj 73051127
NJ North 2015/8/1 o o 34.1 36.1 Red M15-869174  Charles Overby  Ste 401, 160 Pehle Ave, Saddle Brook, Nj 76635227
NJ North 2015/3/1 y c 15.9 16 Red M30-437015  Cheryl Powell  1046 Route 47 S, Rio Grande, Nj 82421506
NY North 2015/5/9 o o 22.5 24.6 Violet U02-882657  Deborah Banikowski  100 S Clinton St, Syracuse, Ny 132616100
NY North 2015/3/22 o o 3.9 3.9 Yellow M15-630122  Ginger Baptie  17 Cronin Rd, Queensbury, Ny 128041418
NY North 2015/8/2 p c 14.3 -1 Orange A05-957693  Heather Boland  3131 Sheridan Ave, Amherst, Ny 142261977
NY North 2015/6/11 o o 11.9 12.2 Yellow M30-583172  Diane Brangman  5Th Floor, 211 Station Road, Mineola, Ny 115014205
NY North 2015/6/12 o l 18.2 21.2 Orange A05-519993  Tahitia Clark  Rm 3718, 26 Federal Plz, New York, Ny 102780004
NY North 2015/3/26 o l 5.4 6.3 Violet M30-262560  Kate Cooper-Wright  15 Lewis Street, Geneva, Ny 144561700
NY North 2015/3/10 p c 22 -1 Red A05-987620  Clara Fiske  Suite 301, 3 Washington Ctr, Newburgh, Ny 125504667
NY North 2015/2/16 o l 7.6 8.3 Violet A05-490351  Anita Gardner  Ll2, 155 10 Jamaica Avenue, Jamaica, Ny 114320000
NY North 2015/1/1 o l 27.5 29.8 Green M30-708012  Alanna Gillis  5Th Floor, 300 S State Str, Syracuse, Ny 132022024
NY North 2015/2/20 p l 3.4 -1 Orange M30-784719  Edward Gochman  63 44, Austin Street, Rego Park, Ny 113740000
NY North 2015/6/2 p o 0.9 -1 Green M15-590751  Sheree Gray  1829 Southern Blvd, Bronx, Ny 104604704
NY North 2015/1/29 o o 29.5 29.6 Orange M30-519137  Sheri Hayes  2Nd Floor, 12 Corporate Woods Blvd, Albany, Ny 122112524
NY North 2015/2/10 y c 19.4 20.2 Indigo M15-369806  Eno Ikoli  3Rd Floor, 1029 East 163Rd Street, Bronx, Ny 104594345
NY North 2015/8/6 y l 32.3 35.2 Indigo M15-333076  Lillian Kreig  4Th Fl, 345 East 102Nd St, New York, Ny 100295611
NY North 2015/7/27 y l 35.3 43.7 Blue A05-711322  Everett Lo  Room 40-102, 26 Federal Plaza, New York, Ny 102780004
NY North 2015/6/9 y c 3.4 3.6 Indigo A05-456858  Marion Lopez  Suite 4, 226 East 161St Street, Bronx, Ny 104513528
NY North 2015/7/29 o o 13.5 15.2 Red M30-983661  Tracey Marmet  Ste 1, 31 Main St, Oneonta, Ny 138201585
NY North 2015/4/29 p o 3.7 -1 Indigo A05-813774  Anthony Milano  26 Federal Plaza, Rm 40-140, New York, Ny 102780004
NY North 2015/6/17 p c 17.7 -1 Yellow A05-433905  Michael Ortiz  510 Park Ave, West Babylon, Ny 117047900
NY North 2015/4/24 y o 7.8 8 Blue A05-870691  Stephen Patrick  Suite 6, 175 N Union Street, Olean, Ny 147602700
NY North 2015/1/6 p c 27.7 -1 Orange A05-458614  Paula Perez  Rm 4040, 26 Federal Plaza, New York, Ny 102780004
NY North 2015/2/7 o l 20.6 20.7 Violet A05-539859  Thomas Ragonese  Rm 1400 One Hsbc Plaza, 100 Chestnut Street, Rochester, Ny 146042419
