2015/8/26
State  Region   Order Date   Shape Code  Material Code  radius   height   color  Customer Number  First Name   Last Name  Address
VI Other 2015/8/2 y c 9.7 12.1 Red M15-243786  Christal Jeremy-Mark  1 2 &3A Sunny Isle, Shopping Center, Christiansted, Vi 8200000
PR Other 2015/8/28 p o 7.9 -1 Violet M15-363023  Elizabeth Cotto  Forest Hills Plaza, Carretera 167 Piso 2, Bayamon, Pr 9616385
PR Other 2015/6/2 p l 23.3 -1 Red M30-275306  Jessie Galarza-Alicea  Suite 302, 880 Tito Castro Ave, Ponce, Pr 7164735
PR Other 2015/6/28 p l 10.9 -1 Yellow U02-885963  Rosa Prewitt  F5 Calle Ebano, Evano Office Center, Guaynabo, Pr 9683140
PR Other 2015/7/31 y o 31.4 35.6 Blue M15-865200  Jose Vazquez  Cfse Bldg 3Rd Floor, 54 Rd 3 Pedro Albizu Campos Ave, Guayama, Pr 7840000
GU Other 2015/8/20 p o 11.9 -1 Green A05-544767  Karen Tydingco  655 Harmon Loop Rd Ste 300, Dededo, Gu 969296544
PR Other 2015/8/17 y c 17.8 19.2 Indigo A05-692838  Grisel Alicea  Suite 1701, 1995 Carretera 2, Bayamon, Pr 9595086
PR Other 2015/1/30 y l 7.8 7.8 Blue A05-949924  Laurinda Carrasquillo  Ste 500, 525 F D Roosevelt Avenue, San Juan, Pr 9188014
PR Other 2015/5/5 y l 35.9 41.7 Indigo A05-975458  Enid Cruz-Baez  5000 Pedro Albizu Campos Ave, Aguadilla, Pr 6035850
PR Other 2015/3/7 o o 20.7 22.1 Orange A05-616097  Wanda Sanchez  Ste 201, 75 J Aguiar Aramburu, Humacao, Pr 7914073
PR Other 2015/8/16 o l 31.8 41.1 Red M30-301889  Rosa Soto  Ste 155, Calle 25 De Julio, Yauco, Pr 6983604
PR Other 2015/5/8 p l 3.9 -1 Blue A05-903675  Angel Torres  Capitol Office Bldg, 800 Ponce De Leon Ave, San Juan, Pr 9073379
PR Other 2015/6/6 p o 34.4 -1 Blue M30-668391  Yannie Torres  Office Park Ii Bldg, 357 Hostos Ave, Mayaguez, Pr 6801534
VI Other 2015/7/6 y l 15.2 15.3 Violet A05-573831  Roberto Caraballo  Ste 2, 8000 Nisky Ctr, Charlotte Amalie, Vi 8020000
